x,y,z,qx,qy,qz,qw,Result
0.8999679220613641,0.7117702384456777,0.8066196032917607,0.2753482408243382,0.09270607350511743,-0.9068445986638899,0.30532245918755224,1.0
-0.10390295704119223,0.30335845851849585,0.9252044729779993,0.33129982716252354,0.43823825947053396,-0.5038935387966992,0.6665425372902007,0.0
-0.2730808655955277,0.19601484125871327,0.6391146753408082,0.13864133545152674,0.4574550854436831,-0.2547616968540199,0.8406009176309472,0.0
-0.32535227979532455,-0.6036117027175094,0.6746007052620505,-0.19195697948842527,0.2968470145071164,0.5079502377909375,0.7855067943258176,1.0
-0.051691169244564295,0.7395414323674188,0.9596665759510268,0.26984650780580677,0.2906817064215803,-0.6245506364463617,0.6727730005665309,1.0
-0.4258276134416674,-0.09790089738475571,0.6591915325379868,-0.06776791806273949,0.44626880277393577,0.13396837393842734,0.8822154723968819,1.0
0.591772944781487,-0.49162394981792423,0.70581683269395,-0.3497056716265456,0.116267540184547,0.8821396713634468,0.2932872355532228,1.0
0.34144115206560444,-0.7053293842232449,0.7716357652321196,-0.2823269661512757,0.1897106194236272,0.7805278280307845,0.5244784788065822,0.0
-0.21406528526366464,0.13291990031359324,0.9004399954557081,0.16128381746269962,0.5886216024061961,-0.20933690473457756,0.7639962039968308,1.0
0.39960214734111577,-0.26671112050038204,0.638184051466567,-0.4443399766048547,0.1552815915457973,0.8329029192706296,0.2910710215536142,0.0
-0.3098066964886308,0.29043509956612956,0.8822330963798366,0.1854414734132541,0.5266130345343901,-0.27556078007988155,0.7825320621409515,0.0
0.48116116394898256,-0.7843706256528549,0.7259903192567261,-0.26264057122391576,0.14316484450530703,0.8378255237625086,0.45669699952706583,1.0
-0.029783337822582467,0.8299356495425394,0.6510448328500229,0.24043602009525453,0.2617330465901348,-0.6323421464769436,0.6883529199126943,0.0
0.8082707571919103,0.19066525893380248,0.8155944601055214,0.38537262425960045,0.04577162952852086,-0.9151924904135117,0.10869960391964212,1.0
0.018468029663716523,-0.4544318397222329,0.9058113621093512,-0.3724801666512606,0.3606314827231728,0.6143423205061513,0.5947999431367258,1.0
