x,y,z,qx,qy,qz,qw,Result
0.33983392207689067,-0.05213214706661162,0.9089915017808645,-0.5241555096512586,0.022845033184068084,0.8505086704330442,0.03706895843240874,0.0
-0.4225439047626274,0.4805746439071341,0.8165672149017666,0.19386005218665678,0.38565151293928013,-0.4051365610533052,0.8059500962415306,1.0
-0.6737685381199379,-0.017648987951797368,0.7111670749551342,-0.0040124266685731165,0.36585729608227924,0.010206137110941739,0.9306063475502762,1.0
0.19568868548606844,-0.718564889075268,0.6588018395150858,-0.28945020870509863,0.2310467233535671,0.7259687110766226,0.5794872033495669,1.0
0.10441398469910435,-0.5145854458438526,0.8981526883808739,-0.377137374515473,0.325493389984443,0.6564094315224643,0.5665228256905156,1.0
0.844580269418808,-0.5032097058212694,0.9638524662057076,-0.3708097622510256,0.10338947598105186,0.8890257583574679,0.24787887657610239,0.0
0.7430680055223644,-0.22437151113352405,0.6092920377335806,-0.2859556217523652,0.05252488710622751,0.9410587091972397,0.17285550169642142,1.0
0.26446812868230896,-0.5864452124414747,0.9623507399099589,-0.3916337816403456,0.24366821017107332,0.7533557727931911,0.46872578767258116,1.0
-0.24563058509852764,-0.09435686628636608,0.6913921005077199,-0.0820385629469017,0.528577368404748,0.12958415712956609,0.834915316676451,0.0
-0.6179025919912777,0.28858641907440963,0.8114418149243897,0.090165402554963,0.3753576627484772,-0.2154625953385819,0.8969686143940959,1.0
0.42654037223638364,0.18174525069633862,0.8276826367283671,0.45355953523774584,0.0864818789887581,-0.8713223899003691,0.16613827211032073,1.0
-0.16817350529834285,0.5439293238523946,0.7709416939875084,0.28245671155178426,0.36984361800747734,-0.5372270184928519,0.7034351675312889,0.0
0.02792759127424871,0.6737663464174093,0.9428891673334323,0.33015299141945764,0.322845648387254,-0.6341829724358811,0.6201464722519896,1.0
0.17787975828939673,-0.414998911914646,0.6726366966680377,-0.40179524271250094,0.250180344257115,0.7477813665011397,0.46561078831431973,0.0
