x,y,z,qx,qy,qz,qw,Result
-0.593578720654619,-0.7918724662989414,0.6877598810229595,-0.13085752330909878,0.2706706388742153,0.41512216712305605,0.8586543543288477,1.0
-0.3594541810372056,0.9153401994152179,0.6096485371648798,0.16070210044885452,0.24276228051635873,-0.5280769878673076,0.79773178760459,1.0
-0.4807256976755303,-0.8977841529704402,0.43413329076969076,-0.08242764725838979,0.14122240708688868,0.4973047601225232,0.8520269304801998,1.0
0.1264523300958913,0.31991277207964575,0.5036207011812539,0.3682528138233958,0.27129298760715376,-0.7159544822729706,0.5274458828160276,1.0
0.4694185999800635,0.038177912794031155,0.8668329582080319,0.51434509575632,0.03386523403135755,-0.8550630012276579,0.05629859968928029,1.0
0.4565718443867959,-0.3321935620024683,0.5120843905215166,-0.35257283321745014,0.12650678420205502,0.8727154126776464,0.3131393288981123,0.0
-0.7869687584880991,0.22966161889336445,0.5600419389802355,0.04327555541864244,0.3079262705797045,-0.1322716873457434,0.9411763059686493,0.0
0.8458997983920244,0.7625142595586363,0.835404098468852,0.3098015639368641,0.10636288330331589,-0.8936326335125131,0.306807177815593,1.0
0.9273126819444255,-0.02335313970725772,0.42629324426458876,-0.22620479679124472,-0.006005747302884928,0.9737181222582851,-0.025852258968317405,0.0
0.8635529109443092,0.5735574128645782,0.6241580640113562,0.27215726857457845,0.09079365693083506,-0.908725718799401,0.30315755147392026,0.0
-0.8956929204021173,0.6585369682131212,0.9439101540708156,0.09372132987142011,0.29856452085697976,-0.2844554777226454,0.9061791326256394,1.0
0.46623864726719266,-0.9548158351157532,0.8842002602008118,-0.26018930427711867,0.16834250583912452,0.7982589389238197,0.5164736131650977,1.0
-0.15415681736246056,-0.7350951825517238,0.8241673258932309,-0.2508538547323997,0.33277910123383464,0.5471869892132118,0.7258903582385413,1.0
0.7750897861956076,-0.1852592343527235,0.8301298904109846,-0.3530017440332534,0.040975604371902806,0.9284906509476244,0.10777699039542538,1.0
0.19199638675362207,0.7232770368311916,0.5323436124505748,0.2432580211195031,0.18687351136420025,-0.7547832148731356,0.5798328418235824,1.0
-0.8381288571493966,-0.08518861706905345,0.41966438808448775,-0.019227571180030278,0.20972540777031454,0.08924918711256694,0.9734886421740307,0.0
-0.6097632423326027,0.22216691853272974,0.8190367842259569,0.07495796696990563,0.40530696143603384,-0.16569063882298926,0.8959096954524255,1.0
0.7115756861282307,-0.20217092456830654,0.542625476002164,-0.2709007964387071,0.026167304296220096,0.9577936470532561,0.0925168111164989,1.0
0.49359494523929137,-0.887692254594312,0.9269890234747952,-0.2826785330019486,0.17615389419151745,0.8002397562188226,0.49867723540168674,0.0
0.9318521227434198,-0.4850806076694736,0.8890259520955435,-0.2918406430927884,0.0696876788277824,0.9278392784365931,0.22155572628358303,1.0
-0.4177519445908009,0.41010716182132256,0.7431101511369538,0.15673402166342743,0.39187592960382645,-0.33666106995074474,0.8417404743921757,1.0
0.6175606907297972,-0.7970724650418102,0.8968016440027136,-0.3196060813112303,0.16188810156698183,0.8328693855401097,0.421868204525961,1.0
0.44803215872170954,0.33234981974396294,0.6187788810634589,0.38617034081203955,0.12820109017369866,-0.8669498327771383,0.2878105901510232,1.0
-0.6556774957119784,-0.032277918913907966,0.812615584146992,-0.007422314965773501,0.39187043477939504,0.01742217305600454,0.9198254940326254,1.0
-0.3301282241048218,-0.8502760379131076,0.9054024202166221,-0.20740637066143802,0.29947431354848697,0.5302333333756274,0.7656045618405649,1.0
0.6508481212439172,-0.10564312169387002,0.99265920292143,-0.4680394359480921,0.05206917479972316,0.876763325579874,0.09753952199589463,1.0
0.9849214471958114,0.24052764218317213,0.4307465259623137,0.18629985118754738,0.027999999592060742,-0.9711862095773895,0.14596476217582494,1.0
0.6322278240471042,-0.3827827999665663,0.9916595549732699,-0.4542943262559277,0.13907199042829863,0.8413872058794558,0.2575717694009695,0.0
-0.17063917273537355,0.15543407186935276,0.9764775058335824,0.23698492476607882,0.5538250135588767,-0.31401187051922674,0.7338341399547601,1.0
0.9797485827299324,0.3973255785468355,0.4501074369178328,0.21524017370061949,0.05037597237529575,-0.949599462799082,0.2222493853405795,0.0
-0.30022657918332896,-0.015262913915411014,0.6831870246929921,-0.03619891198752242,0.5546612361085161,0.05413729395659376,0.8295237822585619,1.0
-0.25746710844218135,0.1656622691004992,0.6129489426467795,0.13610865040782408,0.49995556116748013,-0.22466820388503678,0.8252533370456265,1.0
0.09954733556863116,-0.9609635535522649,0.5243257893381628,-0.1771669992343689,0.15919470145024142,0.7224203825185818,0.649136112332509,1.0
0.11573085700890307,0.7444472519539893,0.4073929194358532,0.16598577904492154,0.14327751785688222,-0.7385674737065893,0.6375251844549263,1.0
0.39719626106025063,-0.6541905577191984,0.9552027018221537,-0.3993937966948915,0.2211022367471458,0.7784007387520165,0.4309184214875987,1.0
0.5946842551355216,0.4054441863378908,0.54051021760269,0.25181698167566036,0.08203684310486163,-0.9168637532060148,0.2986955342319813,1.0
-0.02233472933335867,-0.1861500316408975,0.915891072322826,-0.4038243158273479,0.4512343295913458,0.5307064670496751,0.593012771849372,1.0
0.3692020491067656,0.8541516634333282,0.6966432728541618,0.2711995424816503,0.17222790187220513,-0.7994100239266886,0.5076730952295708,1.0
0.2882550788063829,-0.22948198378931295,0.5448482674929827,-0.40595176238871405,0.13091325889973646,0.8608154285803812,0.27759986162770756,0.0
0.4260960925787438,0.3189530136319787,0.925226924909684,0.4610243958323097,0.13343086942766105,-0.8427131185259941,0.24390020376257632,1.0
0.964337085542637,-0.5916908790222406,0.4776600249120042,-0.22037158466850193,0.063148545241194,0.9357102602311033,0.26813230839056934,1.0
0.7339406115841605,-0.3500892878790658,0.9222172091927723,-0.40459671274754555,0.09327990989009198,0.8864709449430821,0.20437617820209789,1.0
-0.8502521175366382,-0.4796304063321186,0.8246513299159308,-0.08640201204747668,0.33468709665775664,0.23455478229111099,0.9085721180783167,1.0
0.07642824070459131,-0.7501731364873641,0.5711008628618495,-0.24977625458816316,0.2359684735471565,0.6826528215636936,0.6449153644834817,0.0
0.37026818222179436,0.40352779090868496,0.7074612857286253,0.3757697649243302,0.16032729317808153,-0.8395182039922536,0.35819188711712036,1.0
